GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,null,2003,2003,null,WPR,Western Pacific,null,null,null,null,NZL,New Zealand,null,BTSX,Both sexes,null,6.9,6.86544,null,null,null,null,null
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,null,2003,2003,null,WPR,Western Pacific,null,null,null,null,NZL,New Zealand,null,FMLE,Female,null,6.1,6.12288,null,null,null,null,null
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,null,2003,2003,null,WPR,Western Pacific,null,null,null,null,NZL,New Zealand,null,MLE,Male,null,7.6,7.5688,null,null,null,null,null
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,null,2004,2004,null,WPR,Western Pacific,null,null,null,null,NZL,New Zealand,null,BTSX,Both sexes,null,6.7,6.71548,null,null,null,null,null
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,null,2004,2004,null,WPR,Western Pacific,null,null,null,null,NZL,New Zealand,null,FMLE,Female,null,6,5.99133,null,null,null,null,null
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,null,2004,2004,null,WPR,Western Pacific,null,null,null,null,NZL,New Zealand,null,MLE,Male,null,7.4,7.40165,null,null,null,null,null
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,null,2005,2005,null,WPR,Western Pacific,null,null,null,null,NZL,New Zealand,null,BTSX,Both sexes,null,6.6,6.58012,null,null,null,null,null
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,null,2005,2005,null,WPR,Western Pacific,null,null,null,null,NZL,New Zealand,null,FMLE,Female,null,5.9,5.8981,null,null,null,null,null
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,null,2005,2005,null,WPR,Western Pacific,null,null,null,null,NZL,New Zealand,null,MLE,Male,null,7.2,7.23014,null,null,null,null,null
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,null,2006,2006,null,WPR,Western Pacific,null,null,null,null,NZL,New Zealand,null,BTSX,Both sexes,null,6.5,6.46468,null,null,null,null,null
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,null,2006,2006,null,WPR,Western Pacific,null,null,null,null,NZL,New Zealand,null,FMLE,Female,null,5.8,5.79336,null,null,null,null,null
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,null,2006,2006,null,WPR,Western Pacific,null,null,null,null,NZL,New Zealand,null,MLE,Male,null,7.1,7.10493,null,null,null,null,null
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,null,2007,2007,null,WPR,Western Pacific,null,null,null,null,NZL,New Zealand,null,BTSX,Both sexes,null,6.4,6.36865,null,null,null,null,null
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,null,2007,2007,null,WPR,Western Pacific,null,null,null,null,NZL,New Zealand,null,FMLE,Female,null,5.7,5.7071,null,null,null,null,null
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,null,2007,2007,null,WPR,Western Pacific,null,null,null,null,NZL,New Zealand,null,MLE,Male,null,7,6.99869,null,null,null,null,null
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,null,2008,2008,null,WPR,Western Pacific,null,null,null,null,NZL,New Zealand,null,BTSX,Both sexes,null,6.3,6.28366,null,null,null,null,null
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,null,2008,2008,null,WPR,Western Pacific,null,null,null,null,NZL,New Zealand,null,FMLE,Female,null,5.6,5.62857,null,null,null,null,null
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,null,2008,2008,null,WPR,Western Pacific,null,null,null,null,NZL,New Zealand,null,MLE,Male,null,6.9,6.90667,null,null,null,null,null
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,null,2009,2009,null,WPR,Western Pacific,null,null,null,null,NZL,New Zealand,null,BTSX,Both sexes,null,6.2,6.20782,null,null,null,null,null
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,null,2009,2009,null,WPR,Western Pacific,null,null,null,null,NZL,New Zealand,null,FMLE,Female,null,5.6,5.56043,null,null,null,null,null
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,null,2009,2009,null,WPR,Western Pacific,null,null,null,null,NZL,New Zealand,null,MLE,Male,null,6.8,6.8244,null,null,null,null,null
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,null,2010,2010,null,WPR,Western Pacific,null,null,null,null,NZL,New Zealand,null,BTSX,Both sexes,null,6.1,6.14386,null,null,null,null,null
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,null,2010,2010,null,WPR,Western Pacific,null,null,null,null,NZL,New Zealand,null,FMLE,Female,null,5.5,5.50105,null,null,null,null,null
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,null,2010,2010,null,WPR,Western Pacific,null,null,null,null,NZL,New Zealand,null,MLE,Male,null,6.8,6.75166,null,null,null,null,null
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,null,2011,2011,null,WPR,Western Pacific,null,null,null,null,NZL,New Zealand,null,BTSX,Both sexes,null,6.1,6.08885,null,null,null,null,null
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,null,2011,2011,null,WPR,Western Pacific,null,null,null,null,NZL,New Zealand,null,FMLE,Female,null,5.5,5.45578,null,null,null,null,null
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,null,2011,2011,null,WPR,Western Pacific,null,null,null,null,NZL,New Zealand,null,MLE,Male,null,6.7,6.6892,null,null,null,null,null
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,null,2012,2012,null,WPR,Western Pacific,null,null,null,null,NZL,New Zealand,null,BTSX,Both sexes,null,6,6.04729,null,null,null,null,null
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,null,2012,2012,null,WPR,Western Pacific,null,null,null,null,NZL,New Zealand,null,FMLE,Female,null,5.4,5.41956,null,null,null,null,null
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,null,2012,2012,null,WPR,Western Pacific,null,null,null,null,NZL,New Zealand,null,MLE,Male,null,6.6,6.64584,null,null,null,null,null
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,null,2013,2013,null,WPR,Western Pacific,null,null,null,null,NZL,New Zealand,null,BTSX,Both sexes,null,6,6.01925,null,null,null,null,null
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,null,2013,2013,null,WPR,Western Pacific,null,null,null,null,NZL,New Zealand,null,FMLE,Female,null,5.4,5.39495,null,null,null,null,null
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,null,2013,2013,null,WPR,Western Pacific,null,null,null,null,NZL,New Zealand,null,MLE,Male,null,6.6,6.61427,null,null,null,null,null
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,null,2014,2014,null,WPR,Western Pacific,null,null,null,null,NZL,New Zealand,null,BTSX,Both sexes,null,6,5.99615,null,null,null,null,null
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,null,2014,2014,null,WPR,Western Pacific,null,null,null,null,NZL,New Zealand,null,FMLE,Female,null,5.4,5.37837,null,null,null,null,null
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,null,2014,2014,null,WPR,Western Pacific,null,null,null,null,NZL,New Zealand,null,MLE,Male,null,6.6,6.58895,null,null,null,null,null
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,null,2015,2015,null,WPR,Western Pacific,null,null,null,null,NZL,New Zealand,null,BTSX,Both sexes,null,6,5.96585,null,null,null,null,null
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,null,2015,2015,null,WPR,Western Pacific,null,null,null,null,NZL,New Zealand,null,FMLE,Female,null,5.3,5.34984,null,null,null,null,null
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,null,2015,2015,null,WPR,Western Pacific,null,null,null,null,NZL,New Zealand,null,MLE,Male,null,6.6,6.55067,null,null,null,null,null
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,null,2016,2016,null,WPR,Western Pacific,null,null,null,null,NZL,New Zealand,null,BTSX,Both sexes,null,5.9,5.90217,null,null,null,null,null
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,null,2016,2016,null,WPR,Western Pacific,null,null,null,null,NZL,New Zealand,null,FMLE,Female,null,5.3,5.29066,null,null,null,null,null
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,null,2016,2016,null,WPR,Western Pacific,null,null,null,null,NZL,New Zealand,null,MLE,Male,null,6.5,6.4814,null,null,null,null,null
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,null,2017,2017,null,WPR,Western Pacific,null,null,null,null,NZL,New Zealand,null,BTSX,Both sexes,null,5.8,5.80809,null,null,null,null,null
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,null,2017,2017,null,WPR,Western Pacific,null,null,null,null,NZL,New Zealand,null,FMLE,Female,null,5.2,5.2111,null,null,null,null,null
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,null,2017,2017,null,WPR,Western Pacific,null,null,null,null,NZL,New Zealand,null,MLE,Male,null,6.4,6.38047,null,null,null,null,null
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,null,2018,2018,null,WPR,Western Pacific,null,null,null,null,NZL,New Zealand,null,BTSX,Both sexes,null,5.7,5.69802,null,null,null,null,null
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,null,2018,2018,null,WPR,Western Pacific,null,null,null,null,NZL,New Zealand,null,FMLE,Female,null,5.1,5.10589,null,null,null,null,null
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,null,2018,2018,null,WPR,Western Pacific,null,null,null,null,NZL,New Zealand,null,MLE,Male,null,6.3,6.25347,null,null,null,null,null
MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/17,PUBLISHED,Published,null,2000,2000,null,WPR,Western Pacific,null,null,null,null,NZL,New Zealand,null,null,null,null,0.65 [0.65-0.65],0.65,0.65,0.65,null,null,null
MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/17,PUBLISHED,Published,null,2001,2001,null,WPR,Western Pacific,null,null,null,null,NZL,New Zealand,null,null,null,null,0.28 [0.28-0.28],0.28,0.28,0.28,null,null,null
